124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402513	II Oddzia� w �widniku                                                                                                                       	O.             	�widnik                       	ul. Kard.S.Wyszy�skiego 15              	21-040	�widnik                       	      	      	            	81 745 56 40        	81 745 56 67        	81 524 42 97        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	LUBELSKIE             	�widnicki
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402542	II Oddzia� w Gorlicach                                                                                                                      	O.             	Gorlice                       	Jagie��y 6                              	38-300	Gorlice                       	      	      	            	18 355 17 10        	                    	18 355 17 12        	                    	2004-04-05	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	MA�OPOLSKIE           	gorlicki
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402571	I Oddzia� w Jaros�awiu                                                                                                                      	O.             	Jaros�aw                      	pl. Mickiewicza 2                       	37-500	Jaros�aw                      	      	      	            	16 624 61 00        	                    	16 621 24 92        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	PODKARPACKIE          	jaros�awski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402601	I Oddzia� w Radymnie                                                                                                                        	O.             	Radymno                       	ul. Rynek 15                            	37-550	Radymno                       	      	      	            	16 628 14 93        	                    	16 628 22 73        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	PODKARPACKIE          	jaros�awski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402630	I Oddzia� w Le�ajsku                                                                                                                        	O.             	Le�ajsk                       	ul. Adama Mickiewicza 52                	37-300	Le�ajsk                       	      	      	            	17 240 46 50        	                    	17 240 12 31        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	PODKARPACKIE          	le�ajski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402669	I Oddzia� w Ropczycach                                                                                                                      	O.             	Ropczyce                      	ul. S�owackiego 2                       	39-100	Ropczyce                      	      	      	            	17 221 07 30        	17 221 07 57 do 59  	17 221 85 52        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	PODKARPACKIE          	ropczycko-s�dziszowski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402698	I Oddzia� w �ukowie                                                                                                                         	O.             	�uk�w                         	ul. ks. kard. Stefana Wyszy�skiego 21   	21-400	�uk�w                         	      	      	            	25 797 64 50        	                    	25 797 64 51        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	LUBELSKIE             	�ukowski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402728	I Oddzia� w Garwolinie                                                                                                                      	O.             	Garwolin                      	ul. Ko�ciuszki 32                       	08-400	Garwolin                      	61    	      	            	25 684 15 00        	25 684 15 26        	25 684 15 30        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	MAZOWIECKIE           	garwoli�ski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402757	I Oddzia� w Janowie Lubelskim                                                                                                               	O.             	Jan�w Lubelski                	ul. Wiejska 3                           	23-300	Jan�w Lubelski                	      	      	            	15 872 64 50        	15 872 64 58        	15 872 64 51        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	LUBELSKIE             	janowski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402786	I Oddzia� w Sandomierzu                                                                                                                     	O.             	Sandomierz                    	ul. Ko�ciuszki 4                        	27-600	Sandomierz                    	19    	      	            	15 832 22 05        	15 832 73 36        	22 571 76 26        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	�WI�TOKRZYSKIE        	sandomierski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402816	I Oddzia� w Zamo�ciu                                                                                                                        	O.             	Zamo��                        	ul. Partyzant�w 61                      	22-400	Zamo��                        	      	      	            	84 638 75 00        	                    	84 687 94 87        	84 638 54 37        	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	LUBELSKIE             	Zamo��
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402845	I Oddzia� w Bi�goraju                                                                                                                       	O.             	Bi�goraj                      	ul. D�browskiego 6B                     	23-400	Bi�goraj                      	      	      	            	84 688 10 00        	                    	84 688 10 29        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	LUBELSKIE             	bi�gorajski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402874	I Oddzia� w Opolu Lubelskim                                                                                                                 	O.             	Opole Lubelskie               	ul. Lubelska 12                         	24-300	Opole Lubelskie               	      	      	            	81 827 72 50        	                    	81 827 72 61        	                    	2004-04-05	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	LUBELSKIE             	opolski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402904	I Oddzia� w Bielsku Podlaskim                                                                                                               	O.             	Bielsk Podlaski               	ul. Mickiewicza 55                      	17-100	Bielsk Podlaski               	      	      	            	85 664 62 95        	                    	85 730 94 04        	                    	2004-02-16	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	PODLASKIE             	bielski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402933	V Oddzia� w Gdyni                                                                                                                           	O.             	Gdynia                        	ul. �wi�toja�ska 47                     	81-391	Gdynia                        	      	      	            	58 627 93 76        	                    	58 627 93 60        	                    	2004-03-08	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	POMORSKIE             	Gdynia
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402962	IV Oddzia� w Katowicach                                                                                                                     	O.             	Katowice                      	ul. Mys�owicka 35                       	40-486	Katowice                      	      	      	            	32 202 82 22        	                    	32 209 22 44        	                    	2004-03-22	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	�L�SKIE               	Katowice
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12402991	II Oddzia� w Gliwicach                                                                                                                      	O.             	Gliwice                       	ul. Genera�a Leona Berbeckiego 4        	44-100	Gliwice                       	      	      	            	32 330 65 30        	                    	                    	                    	2004-02-09	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	�L�SKIE               	Gliwice
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403028	II Oddzia� w �odzi                                                                                                                          	O.             	��d�                          	ul. Piotrkowska 288                     	93-034	��d�                          	      	      	            	42 683 87 15        	                    	42 683 87 45        	                    	2004-02-23	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	��DZKIE               	��d�
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403057	I Oddzia� w Zgierzu                                                                                                                         	O.             	Zgierz                        	ul. D�uga 59                            	95-100	Zgierz                        	6     	      	            	42 714 29 50        	                    	42 714 29 60        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	��DZKIE               	zgierski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403086	IX Oddzia� w �odzi                                                                                                                          	O.             	��d�                          	ul. Sacharowa 10/12                     	92-541	��d�                          	      	      	            	42 673 24 82        	                    	42 673 24 83        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	��DZKIE               	��d�
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403116	I Oddzia� w Piotrkowie Trybunalskim                                                                                                         	O.             	Piotrk�w Trybunalski          	ul. Armii Krajowej 24                   	97-300	Piotrk�w Trybunalski          	204   	      	            	44 649 45 01        	44 649 45 48        	44 649 45 64        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	��DZKIE               	Piotrk�w Trybunalski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403145	I Oddzia� w Tomaszowie Mazowieckim                                                                                                          	O.             	Tomasz�w Mazowiecki           	ul. Mo�cickiego 31                      	97-200	Tomasz�w Mazowiecki           	101   	      	            	44 725 89 59        	44 725 89 21        	44 710 80 96        	44 724 29 29        	2004-02-16	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	��DZKIE               	tomaszowski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403174	I Oddzia� w P�ocku                                                                                                                          	O.             	P�ock                         	ul. Kolegialna 14A                      	09-402	P�ock                         	185   	      	            	24 267 19 59        	                    	24 268 24 84        	                    	2004-02-16	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	MAZOWIECKIE           	P�ock
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403204	I Oddzia� w Sierpcu                                                                                                                         	O.             	Sierpc                        	ul. Braci Tu�odzieckich 17              	09-200	Sierpc                        	      	      	            	24 275 88 50        	                    	24 275 88 99        	                    	2004-02-23	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	MAZOWIECKIE           	sierpecki
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403233	VIII Oddzia� w Poznaniu                                                                                                                     	O.             	Pozna�                        	pl. Wolno�ci 18                         	61-739	Pozna�                        	83    	      	            	61 858 64 31        	                    	61 858 64 80        	                    	2004-03-22	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	WIELKOPOLSKIE         	Pozna�
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403262	I Oddzia� w Lipsku                                                                                                                          	O.             	Lipsko                        	ul. Zwole�ska 6                         	27-300	Lipsko                        	      	      	            	48 378 32 10        	48 do 13            	48 378 08 66        	                    	2004-02-09	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	MAZOWIECKIE           	lipski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403291	I Oddzia� w Wieluniu                                                                                                                        	O.             	Wielu�                        	pl. Kazimierza Wielkiego 3              	98-300	Wielu�                        	91    	      	            	43 843 75 11        	                    	43 843 75 13        	                    	2004-02-23	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	��DZKIE               	wielu�ski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403321	I Oddzia� w Skierniewicach                                                                                                                  	O.             	Skierniewice                  	ul. Ga�eckiego 16                       	96-100	Skierniewice                  	90    	      	            	46 833 42 73        	46 833 36 33        	46 833 45 82        	                    	2004-02-23	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	��DZKIE               	Skierniewice
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403350	I Oddzia� w �yrardowie                                                                                                                      	O.             	�yrard�w                      	ul. 1 Maja 11                           	96-300	�yrard�w                      	34    	      	            	46 854 08 50        	                    	46 854 08 54        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	MAZOWIECKIE           	�yrardowski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403389	I Oddzia� we W�oc�awku                                                                                                                      	O.             	W�oc�awek                     	ul. Tadeusza Ko�ciuszki 20              	87-800	W�oc�awek                     	      	      	            	54 231 65 73        	                    	                    	                    	2004-03-08	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	KUJAWSKO-POMORSKIE    	W�oc�awek
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403419	VIII Oddzia� w �odzi                                                                                                                        	O.             	��d�                          	ul. Aleksandrowska 38                   	91-151	��d�                          	      	      	            	42 613 06 80        	                    	42 613 06 90        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	��DZKIE               	��d�
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403448	X Oddzia� w �odzi                                                                                                                           	O.             	��d�                          	ul. Piotrkowska 288                     	93-034	��d�                          	      	      	            	42 683 87 15        	                    	42 683 87 45        	                    	2004-02-23	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	��DZKIE               	��d�
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403477	I Oddzia� w P�o�sku                                                                                                                         	O.             	P�o�sk                        	ul. M�odzie�owa 28G                     	09-100	P�o�sk                        	      	      	            	23 671 45 61        	                    	23 662 68 92        	                    	2004-02-23	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	MAZOWIECKIE           	p�o�ski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403507	I Oddzia� w Solcu Kujawskim                                                                                                                 	O.             	Solec Kujawski                	ul. Garbary 2B                          	86-050	Solec Kujawski                	      	      	            	52 387 59 10        	                    	52 387 13 65        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	KUJAWSKO-POMORSKIE    	bydgoski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403536	IV Oddzia� w Gdyni                                                                                                                          	O.             	Gdynia                        	ul. 10 Lutego 8                         	81-366	Gdynia                        	      	      	            	58 660 24 01        	                    	58 621 67 24        	58 660 24 45        	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	POMORSKIE             	Gdynia
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403565	I Oddzia� w Mi�dzychodzie                                                                                                                   	O.             	Mi�dzych�d                    	ul. 17 Stycznia 74                      	64-400	Mi�dzych�d                    	39    	      	            	95 748 93 00        	                    	95 748 24 93        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	WIELKOPOLSKIE         	mi�dzychodzki
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403594	I Oddzia� w Skwierzynie                                                                                                                     	O.             	Skwierzyna                    	ul. Pi�sudskiego 11                     	66-400	Skwierzyna                    	4     	      	            	95 717 37 02        	95 717 37 04        	95 717 37 01        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	LUBUSKIE              	mi�dzyrzecki
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403624	I Oddzia� w Sul�cinie                                                                                                                       	O.             	Sul�cin                       	ul. Park Bankowy 2                      	69-200	Sul�cin                       	      	      	            	95 756 03 40 do 59  	                    	95 756 03 64        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	LUBUSKIE              	sul�ci�ski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403653	II Oddzia� w Koszalinie                                                                                                                     	O.             	Koszalin                      	ul. Jana z Kolna 11                     	75-204	Koszalin                      	      	      	            	94 341 24 07        	                    	94 341 24 07        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	ZACHODNIOPOMORSKIE    	Koszalin
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403682	I Oddzia� w �widwinie                                                                                                                       	O.             	�widwin                       	ul. Po�czy�ska 70                       	78-300	�widwin                       	53    	      	            	94 364 79 70        	                    	94 365 28 85        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	ZACHODNIOPOMORSKIE    	�widwi�ski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403712	I Oddzia� w Wa�czu                                                                                                                          	O.             	Wa�cz                         	ul. Bankowa 3/5                         	78-600	Wa�cz                         	5     	      	            	67 250 03 50        	67 250 03 59        	67 250 03 72        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	ZACHODNIOPOMORSKIE    	wa�ecki
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403741	I Oddzia� w Trzciance                                                                                                                       	O.             	Trzcianka                     	ul. �eromskiego 13                      	64-980	Trzcianka                     	      	      	            	67 216 39 59        	                    	67 210 17 05        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	WIELKOPOLSKIE         	czarnkowsko-trzcianecki
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403770	I Oddzia� w S�upsku                                                                                                                         	O.             	S�upsk                        	ul. Tuwima 30                           	76-200	S�upsk                        	658   	      	            	59 841 99 35        	                    	59 841 28 08        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	POMORSKIE             	S�upsk
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403800	I Oddzia� w L�borku                                                                                                                         	O.             	L�bork                        	ul. Armii Krajowej 18                   	84-300	L�bork                        	      	      	            	59 863 47 00        	59 863 47 31        	59 863 47 07        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	POMORSKIE             	l�borski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403839	I Oddzia� w Goleniowie                                                                                                                      	O.             	Goleni�w                      	ul. Konstytucji 3 Maja 24               	72-100	Goleni�w                      	118   	      	            	91 432 17 60        	91 432 17 72        	91 432 17 72        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	ZACHODNIOPOMORSKIE    	goleniowski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403868	I Oddzia� w Kamieniu Pomorskim                                                                                                              	O.             	Kamie� Pomorski               	ul. Gryfit�w 2A                         	72-400	Kamie� Pomorski               	      	      	            	91 382 35 00        	91 382 35 28        	91 382 05 87        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	ZACHODNIOPOMORSKIE    	kamie�ski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403897	I Oddzia� w Pyrzycach                                                                                                                       	O.             	Pyrzyce                       	ul. Bankowa 1                           	74-200	Pyrzyce                       	      	      	            	91 578 83 10        	91 578 83 11        	91 577 67 57        	91 577 68 74        	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	ZACHODNIOPOMORSKIE    	pyrzycki
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403927	II Oddzia� w Szczecinie                                                                                                                     	O.             	Szczecin                      	ul. Bogurodzicy 5                       	70-400	Szczecin                      	      	      	            	91 440 06 66        	                    	91 433 41 41        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	ZACHODNIOPOMORSKIE    	Szczecin
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403956	I Oddzia� w Chojnie                                                                                                                         	O.             	Chojna                        	ul. Mieszka I 11A                       	74-500	Chojna                        	60    	      	            	91 402 38 84        	                    	91 402 38 83        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	ZACHODNIOPOMORSKIE    	gryfi�ski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12403985	I Oddzia� w Trzebiatowie                                                                                                                    	O.             	Trzebiat�w                    	ul. Wojska Polskiego 51                 	72-320	Trzebiat�w                    	14    	      	            	91 384 90 47        	91 384 90 45        	91 384 90 44        	91 387 32 63        	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	ZACHODNIOPOMORSKIE    	gryficki
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12404012	IV Oddzia� we Wroc�awiu                                                                                                                     	O.             	Wroc�aw                       	ul. Malarska 27-29                      	50-111	Wroc�aw                       	1421  	      	            	71 377 89 05        	                    	71 377 89 14        	                    	2004-04-19	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	DOLNO�L�SKIE          	Wroc�aw
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12404083	Centrala - OOR 1                                                                                                                            	C-inne         	Szczecin                      	al. Wojska Polskiego 1                  	70-470	Szczecin                      	      	      	            	91 440 09 36        	                    	91 434 14 82        	                    	2005-03-01	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	ZACHODNIOPOMORSKIE    	Szczecin
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12404113	Oddzia� w Bielsku-Bia�ej ul.Gra�y�skiego 141                                                                                                	O.             	Bielsko-Bia�a                 	ul. Gra�y�skiego 141                    	43-300	Bielsko-Bia�a                 	      	      	            	33 813 97 36        	33 813 97 37        	33 822 01 64        	                    	2007-12-03	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	�L�SKIE               	Bielsko-Bia�a
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12404142	Oddzia� w Bielsku-Bia�ej ul.R.Dmowskiego 16                                                                                                 	O.             	Bielsko-Bia�a                 	ul. Dmowskiego 16                       	43-300	Bielsko-Bia�a                 	      	      	            	33 813 97 12        	                    	33 813 97 32        	                    	2007-12-03	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	�L�SKIE               	Bielsko-Bia�a
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12404171	I Oddzia� w O�wi�cimiu                                                                                                                      	O.             	O�wi�cim                      	ul. W�adys�awa Jagie��y 12              	32-600	O�wi�cim                      	      	      	            	33 844 92 01        	                    	33 842 22 46        	                    	2007-12-03	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	MA�OPOLSKIE           	o�wi�cimski
124 Bank Polska Kasa Opieki Sp��ka Akcyjna                                                                                                      	Bank Pekao S.A.                                                                                     	8014,124,70680,195                                	12404201	Oddzia� w Andrychowie ul.Krakowska 140a                                                                                                     	O.             	Andrych�w                     	ul. Krakowska 140a                      	34-120	Andrych�w                     	      	      	            	33 870 40 69        	                    	33 875 85 02        	                    	2007-12-03	PKOPPLPWXXX	PKOPPLPWXXX	www.pekao.com.pl                                  	MA�OPOLSKIE           	wadowicki
